985000,1.38684,1.38684,1.38684,1.38684,0,1.38697,1.38697,1.38697,1.38697,0
986000,1.38686,1.38686,1.38686,1.38686,0,1.38697,1.38698,1.38697,1.38698,0
990000,1.38683,1.38684,1.38683,1.38684,0,1.38695,1.38695,1.38695,1.38695,0
991000,1.38684,1.38684,1.38684,1.38684,0,1.38696,1.38696,1.38696,1.38696,0
1000000,1.38684,1.38684,1.38684,1.38684,0,1.38695,1.38695,1.38695,1.38695,0
1002000,1.38684,1.38684,1.38684,1.38684,0,1.38696,1.38696,1.38696,1.38696,0
1032000,1.38683,1.38683,1.38683,1.38683,0,1.38696,1.38696,1.38696,1.38696,0
1036000,1.38682,1.38682,1.38682,1.38682,0,1.38693,1.38693,1.38693,1.38693,0
1041000,1.38683,1.38683,1.38683,1.38683,0,1.38692,1.38692,1.38692,1.38692,0
1066000,1.38682,1.38682,1.38682,1.38682,0,1.38694,1.38694,1.38694,1.38694,0
1073000,1.38683,1.38683,1.38683,1.38683,0,1.38693,1.38693,1.38693,1.38693,0
1075000,1.38682,1.38682,1.38682,1.38682,0,1.38693,1.38693,1.38693,1.38693,0
1104000,1.38684,1.38684,1.38684,1.38684,0,1.38695,1.38695,1.38695,1.38695,0
1133000,1.38682,1.38682,1.38682,1.38682,0,1.38693,1.38693,1.38693,1.38693,0
1148000,1.38684,1.38684,1.38684,1.38684,0,1.38695,1.38695,1.38695,1.38695,0
1149000,1.38683,1.38683,1.38683,1.38683,0,1.38695,1.38695,1.38695,1.38695,0
1210000,1.38682,1.38682,1.38682,1.38682,0,1.38695,1.38695,1.38695,1.38695,0
1227000,1.38683,1.38683,1.38683,1.38683,0,1.38694,1.38694,1.38694,1.38694,0
1235000,1.38684,1.38684,1.38684,1.38684,0,1.38693,1.38693,1.38693,1.38693,0
1244000,1.38683,1.38683,1.38678,1.38678,0,1.38693,1.38693,1.38690,1.38690,0
1250000,1.38678,1.38678,1.38678,1.38678,0,1.38691,1.38691,1.38691,1.38691,0
1271000,1.38679,1.38679,1.38679,1.38679,0,1.38689,1.38689,1.38689,1.38689,0
1310000,1.38679,1.38679,1.38679,1.38679,0,1.38690,1.38690,1.38690,1.38690,0
1333000,1.38677,1.38677,1.38675,1.38676,0,1.38690,1.38690,1.38688,1.38690,0
1334000,1.38679,1.38679,1.38679,1.38679,0,1.38691,1.38691,1.38690,1.38690,0
1336000,1.38679,1.38679,1.38679,1.38679,0,1.38691,1.38691,1.38691,1.38691,0
1338000,1.38680,1.38680,1.38680,1.38680,0,1.38691,1.38691,1.38691,1.38691,0
1339000,1.38679,1.38679,1.38679,1.38679,0,1.38691,1.38691,1.38691,1.38691,0
1381000,1.38679,1.38679,1.38679,1.38679,0,1.38690,1.38690,1.38689,1.38689,0
1383000,1.38676,1.38676,1.38673,1.38673,0,1.38686,1.38687,1.38685,1.38685,0
1389000,1.38673,1.38674,1.38673,1.38674,0,1.38686,1.38686,1.38685,1.38685,0
1394000,1.38673,1.38677,1.38673,1.38677,0,1.38686,1.38690,1.38686,1.38689,0
1414000,1.38679,1.38679,1.38679,1.38679,0,1.38688,1.38688,1.38688,1.38688,0
1415000,1.38677,1.38677,1.38677,1.38677,0,1.38686,1.38686,1.38686,1.38686,0
1438000,1.38677,1.38677,1.38675,1.38675,0,1.38687,1.38687,1.38686,1.38686,0
1446000,1.38672,1.38672,1.38671,1.38671,0,1.38683,1.38684,1.38683,1.38684,0
1451000,1.38672,1.38672,1.38666,1.38667,0,1.38682,1.38682,1.38679,1.38679,0
1452000,1.38667,1.38667,1.38667,1.38667,0,1.38678,1.38678,1.38678,1.38678,0
1457000,1.38666,1.38666,1.38666,1.38666,0,1.38680,1.38680,1.38679,1.38679,0
1458000,1.38664,1.38668,1.38661,1.38668,0,1.38676,1.38679,1.38675,1.38679,0
1459000,1.38668,1.38668,1.38664,1.38664,0,1.38677,1.38678,1.38677,1.38678,0
1460000,1.38664,1.38664,1.38664,1.38664,0,1.38676,1.38676,1.38674,1.38674,0
1461000,1.38663,1.38663,1.38663,1.38663,0,1.38675,1.38675,1.38675,1.38675,0
1464000,1.38664,1.38664,1.38663,1.38663,0,1.38675,1.38675,1.38675,1.38675,0
1466000,1.38664,1.38664,1.38664,1.38664,0,1.38675,1.38675,1.38675,1.38675,0
1469000,1.38662,1.38662,1.38662,1.38662,0,1.38673,1.38673,1.38673,1.38673,0
1478000,1.38661,1.38661,1.38659,1.38659,0,1.38674,1.38674,1.38671,1.38671,0
1479000,1.38660,1.38660,1.38659,1.38659,0,1.38671,1.38671,1.38671,1.38671,0
1485000,1.38661,1.38661,1.38661,1.38661,0,1.38673,1.38673,1.38673,1.38673,0
1487000,1.38661,1.38661,1.38659,1.38659,0,1.38671,1.38671,1.38671,1.38671,0
1488000,1.38658,1.38658,1.38653,1.38654,0,1.38669,1.38670,1.38666,1.38666,0
1489000,1.38655,1.38658,1.38655,1.38658,0,1.38669,1.38672,1.38669,1.38669,0
